Index,8 Backcandles,15 Backcandles,30 Backcandles,60 Backcandles,180 Backcandles,Actual Price
44,"2,103.03","2,141.42","2,131.57","1,971.57","2,309.81","2,160.30"
45,"2,135.51","2,137.81","2,151.32","1,983.12","2,292.61","2,127.84"
46,"2,133.60","2,116.87","2,149.06","1,985.20","2,267.57","2,167.79"
47,"2,114.81","2,089.81","2,172.01","1,991.43","2,286.82","2,154.68"
48,"2,090.08","2,106.95","2,187.02","1,967.34","2,265.45","2,187.95"
49,"2,105.58","2,105.56","2,208.87","1,960.68","2,286.44","2,200.69"
50,"2,104.60","2,127.15","2,216.79","1,973.86","2,293.64","2,227.30"
51,"2,122.31","2,140.99","2,231.12","1,964.80","2,289.09","2,229.54"
52,"2,135.58","2,160.77","2,233.16","1,952.31","2,279.56","2,246.02"
53,"2,154.54","2,167.14","2,238.88","1,955.36","2,283.84","2,240.17"
54,"2,162.12","2,178.82","2,212.07","1,986.19","2,250.67","2,246.58"
55,"2,173.17","2,179.07","2,207.88","1,993.26","2,247.51","2,210.11"
56,"2,174.03","2,182.92","2,219.31","1,992.23","2,212.70","2,210.52"
57,"2,178.92","2,157.54","2,205.61","2,003.13","2,204.54","2,225.27"
58,"2,156.22","2,152.21","2,192.16","2,029.46","2,213.62","2,205.71"
59,"2,150.96","2,161.80","2,195.76","2,064.57","2,230.44","2,190.38"
60,"2,159.07","2,150.46","2,223.79","2,081.69","2,189.21","2,202.46"
61,"2,148.94","2,139.18","2,225.05","2,093.19","2,153.21","2,238.66"
62,"2,137.53","2,143.48","2,222.33","2,110.31","2,090.55","2,233.01"
63,"2,141.26","2,169.97","2,231.75","2,132.35","2,106.36","2,228.29"
64,"2,164.53","2,173.30","2,254.10","2,146.78","2,140.42","2,238.17"
65,"2,168.54","2,171.84","2,281.52","2,164.19","2,132.61","2,266.38"
66,"2,166.93","2,180.40","2,290.16","2,165.27","2,109.44","2,296.07"
67,"2,174.18","2,200.68","2,295.18","2,188.60","2,090.84","2,296.28"
68,"2,193.04","2,225.23","2,305.74","2,207.62","2,116.26","2,297.68"
69,"2,215.40","2,233.22","2,319.49","2,202.05","2,122.01","2,309.15"
70,"2,223.74","2,237.08","2,325.09","2,186.14","2,150.48","2,325.64"
71,"2,229.11","2,245.51","2,334.44","2,200.84","2,155.94","2,326.24"
72,"2,238.28","2,257.34","2,327.10","2,189.71","2,171.31","2,335.79"
73,"2,249.88","2,262.14","2,344.68","2,206.39","2,188.27","2,326.26"
74,"2,255.29","2,270.57","2,356.07","2,217.14","2,205.72","2,352.80"
75,"2,263.26","2,263.67","2,343.63","2,218.31","2,220.57","2,360.09"
76,"2,257.56","2,279.31","2,324.76","2,214.19","2,236.36","2,346.20"
77,"2,271.25","2,289.64","2,340.03","2,218.73","2,231.30","2,328.94"
78,"2,281.06","2,278.44","2,325.56","2,196.92","2,266.66","2,351.31"
79,"2,271.24","2,260.63","2,345.14","2,192.23","2,279.23","2,331.97"
80,"2,254.25","2,273.93","2,356.95","2,165.93","2,288.49","2,358.52"
81,"2,264.88","2,261.12","2,360.60","2,155.46","2,285.27","2,364.98"
82,"2,252.81","2,279.42","2,360.43","2,158.59","2,302.44","2,364.27"
83,"2,267.97","2,290.93","2,369.95","2,170.09","2,311.85","2,361.68"
84,"2,278.91","2,295.81","2,351.50","2,139.85","2,315.84","2,374.42"
85,"2,284.48","2,296.73","2,355.02","2,105.07","2,300.87","2,356.67"
86,"2,286.06","2,306.45","2,333.43","2,046.60","2,272.75","2,361.39"
87,"2,295.21","2,289.77","2,333.27","2,040.90","2,266.09","2,343.64"
88,"2,280.42","2,292.83","2,345.71","2,058.59","2,211.90","2,343.24"
89,"2,282.26","2,273.49","2,365.54","2,049.47","2,247.60","2,358.35"
90,"2,264.48","2,272.80","2,339.87","2,022.97","2,260.29","2,376.85"
91,"2,262.32","2,285.25","2,316.12","1,994.63","2,248.65","2,350.59"
92,"2,273.44","2,304.71","2,268.89","1,999.71","2,254.72","2,332.30"
93,"2,291.42","2,282.56","2,284.60","1,994.28","2,257.85","2,280.21"
94,"2,271.99","2,260.91","2,316.30","2,005.68","2,256.91","2,306.15"
95,"2,251.86","2,217.41","2,317.62","2,001.56","2,254.35","2,342.65"
96,"2,210.37","2,230.09","2,304.37","2,002.40","2,254.23","2,336.13"
97,"2,218.74","2,259.86","2,292.36","2,005.33","2,269.54","2,318.11"
98,"2,244.73","2,263.60","2,313.37","2,009.44","2,294.47","2,311.00"
99,"2,249.44","2,253.23","2,317.32","2,012.72","2,294.16","2,336.71"
100,"2,240.69","2,242.72","2,337.85","2,018.03","2,309.95","2,334.96"
101,"2,232.37","2,260.96","2,337.93","2,008.66","2,276.91","2,357.90"
102,"2,247.47","2,265.06","2,344.05","2,031.09","2,321.33","2,352.70"
103,"2,251.09","2,283.99","2,349.05","2,043.06","2,346.94","2,358.94"
104,"2,267.37","2,284.28","2,353.07","2,053.17","2,338.59","2,362.27"
105,"2,269.24","2,289.23","2,353.94","2,054.88","2,344.55","2,364.53"
106,"2,275.11","2,293.00","2,356.61","2,072.80","2,333.19","2,363.89"
107,"2,279.45","2,296.00","2,342.98","2,089.48","2,305.45","2,366.40"
108,"2,282.58","2,296.58","2,362.49","2,103.16","2,247.87","2,355.90"
109,"2,283.42","2,298.71","2,366.46","2,102.26","2,290.38","2,376.97"
110,"2,286.16","2,286.24","2,369.23","2,088.35","2,310.54","2,377.17"
111,"2,275.22","2,303.92","2,364.02","2,088.64","2,305.70","2,379.07"
112,"2,290.23","2,308.16","2,375.92","2,054.08","2,318.64","2,373.89"
113,"2,294.76","2,311.72","2,384.10","2,084.29","2,314.61","2,385.80"
114,"2,298.24","2,307.04","2,389.28","2,109.60","2,285.21","2,391.97"
115,"2,293.95","2,318.34","2,380.57","2,116.49","2,279.94","2,395.83"
116,"2,303.61","2,326.39","2,361.50","2,133.07","2,286.65","2,389.30"
117,"2,311.58","2,331.99","2,360.29","2,147.69","2,263.56","2,377.09"
118,"2,317.42","2,323.89","2,323.23","2,156.97","2,257.18","2,377.00"
119,"2,310.29","2,305.40","2,357.50","2,162.04","2,277.20","2,347.52"
120,"2,292.99","2,302.90","2,377.36","2,165.99","2,265.95","2,379.78"
121,"2,289.18","2,267.04","2,380.32","2,179.99","2,285.78","2,392.76"
122,"2,255.12","2,297.82","2,395.41","2,201.76","2,294.85","2,390.80"
123,"2,279.54","2,317.58","2,407.02","2,203.78","2,296.99","2,405.42"
124,"2,298.38","2,322.22","2,413.21","2,213.55","2,303.82","2,414.54"
125,"2,304.05","2,337.63","2,415.46","2,185.36","2,315.88","2,419.44"
126,"2,319.12","2,349.08","2,417.01","2,210.26","2,331.46","2,420.01"
127,"2,331.12","2,355.41","2,427.91","2,229.19","2,342.84","2,421.14"
128,"2,338.09","2,357.49","2,444.15","2,222.58","2,352.06","2,432.37"
129,"2,340.91","2,358.64","2,439.11","2,223.24","2,320.25","2,448.87"
130,"2,341.66","2,368.58","2,444.91","2,212.13","2,281.12","2,444.61"
131,"2,351.46","2,383.84","2,411.15","2,187.78","2,282.07","2,450.24"
132,"2,366.25","2,379.36","2,437.66","2,138.20","2,317.41","2,428.86"
133,"2,363.54","2,384.31","2,451.71","2,161.62","2,348.87","2,457.65"
134,"2,368.25","2,351.44","2,440.83","2,182.35","2,355.92","2,464.36"
135,"2,338.35","2,373.90","2,441.72","2,186.26","2,359.09","2,452.80"
136,"2,355.59","2,386.41","2,431.19","2,201.26","2,327.61","2,451.69"
137,"2,366.76","2,376.20","2,409.21","2,204.65","2,350.04","2,443.68"
138,"2,357.23","2,376.48","2,365.33","2,185.30","2,363.93","2,426.42"
139,"2,356.58","2,365.96","2,403.13","2,179.12","2,356.74","2,390.32"
140,"2,347.47","2,344.38","2,429.50","2,182.86","2,360.89","2,429.52"
141,"2,326.36","2,302.87","2,439.19","2,165.22","2,372.60","2,450.39"
142,"2,286.89","2,336.68","2,461.59","2,155.58","2,374.92","2,454.54"
143,"2,312.91","2,362.68","2,470.33","2,166.51","2,355.96","2,479.32"
144,"2,337.53","2,374.68","2,455.62","2,156.84","2,346.47","2,483.85"
145,"2,350.15","2,397.53","2,457.95","2,166.88","2,329.77","2,470.98"
146,"2,371.70","2,406.55","2,467.08","2,171.44","2,296.40","2,473.36"
147,"2,382.35","2,393.43","2,452.29","2,169.40","2,299.50","2,483.27"
148,"2,372.06","2,394.17","2,448.27","2,169.53","2,270.92","2,469.17"
149,"2,371.98","2,402.21","2,464.14","2,173.71","2,292.96","2,465.51"
150,"2,378.23","2,387.79","2,455.69","2,181.58","2,279.55","2,483.93"
151,"2,366.21","2,383.23","2,470.35","2,187.21","2,233.34","2,473.43"
152,"2,361.16","2,397.97","2,476.03","2,190.87","2,161.87","2,489.35"
153,"2,374.37","2,390.23","2,475.30","2,162.82","2,142.44","2,491.27"
154,"2,368.36","2,404.33","2,477.30","2,123.14","2,166.33","2,489.72"
155,"2,380.52","2,410.38","2,482.89","2,112.04","2,195.49","2,490.65"
156,"2,386.31","2,410.80","2,490.88","2,135.03","2,189.05","2,495.92"
157,"2,387.01","2,413.10","2,495.74","2,164.51","2,171.98","2,503.39"
158,"2,389.24","2,418.80","2,497.69","2,178.88","2,111.08","2,506.26"
159,"2,394.44","2,427.02","2,467.19","2,187.85","2,107.28","2,509.43"
160,"2,402.20","2,432.08","2,431.25","2,168.16","2,085.81","2,491.20"
161,"2,407.83","2,435.08","2,429.23","2,184.40","2,119.45","2,465.45"
162,"2,411.20","2,405.99","2,458.53","2,200.34","2,096.53","2,465.94"
163,"2,385.13","2,369.79","2,488.41","2,199.77","2,125.78","2,487.04"
164,"2,349.33","2,365.18","2,501.57","2,204.68","2,142.73","2,509.73"
165,"2,341.31","2,392.04","2,510.38","2,215.75","2,180.64","2,516.78"
166,"2,363.19","2,422.39","2,490.03","2,220.54","2,190.92","2,523.40"
167,"2,391.07","2,437.24","2,510.38","2,207.52","2,188.84","2,508.48"
168,"2,407.09","2,447.29","2,524.18","2,197.88","2,196.69","2,532.05"
169,"2,418.48","2,428.14","2,520.79","2,182.78","2,220.65","2,542.01"
170,"2,403.20","2,446.03","2,524.74","2,153.50","2,280.94","2,537.31"
171,"2,418.08","2,458.20","2,533.76","2,150.51","2,320.25","2,539.69"
172,"2,428.92","2,454.82","2,535.04","2,128.18","2,347.91","2,547.70"
173,"2,426.51","2,457.89","2,518.94","2,143.58","2,383.83","2,547.39"
174,"2,429.47","2,465.88","2,509.79","2,139.29","2,413.09","2,537.06"
175,"2,437.54","2,467.10","2,495.31","2,105.57","2,438.73","2,532.20"
176,"2,439.91","2,451.32","2,468.48","2,043.13","2,448.94","2,521.84"
177,"2,426.11","2,441.81","2,473.91","2,015.24","2,470.57","2,502.26"
178,"2,415.92","2,427.11","2,456.86","2,029.13","2,484.50","2,507.12"
179,"2,400.61","2,401.08","2,483.15","2,058.99","2,462.21","2,492.32"
180,"2,374.25","2,405.04","2,483.39","2,063.84","2,484.21","2,513.20"
181,"2,374.79","2,389.20","2,456.70","2,052.26","2,488.65","2,511.25"
182,"2,359.32","2,414.83","2,405.37","1,995.14","2,491.68","2,490.24"
183,"2,381.05","2,417.49","2,398.91","1,973.13","2,492.87","2,447.40"
184,"2,385.23","2,394.18","2,428.64","1,940.96","2,500.18","2,446.61"
185,"2,364.48","2,348.09","2,465.40","1,954.45","2,501.94","2,470.28"
186,"2,321.87","2,338.99","2,472.22","1,929.71","2,503.18","2,499.78"
187,"2,309.92","2,366.99","2,464.49","1,942.76","2,499.47","2,501.91"
188,"2,331.99","2,404.53","2,411.24","1,953.50","2,475.48","2,494.93"
189,"2,366.24","2,414.41","2,405.06","1,982.28","2,420.88","2,442.87"
190,"2,378.18","2,408.74","2,379.92","1,988.97","2,413.94","2,445.13"
191,"2,375.94","2,360.26","2,403.38","1,978.94","2,427.70","2,418.16"
192,"2,333.51","2,350.68","2,378.41","1,973.72","2,421.04","2,445.72"
193,"2,322.68","2,326.69","2,398.22","1,984.30","2,423.27","2,412.43"
194,"2,299.04","2,348.29","2,406.53","2,031.08","2,396.86","2,437.29"
195,"2,316.06","2,327.88","2,430.88","2,068.70","2,393.14","2,447.81"
196,"2,299.19","2,346.78","2,430.55","2,094.51","2,376.49","2,469.82"
197,"2,315.25","2,356.34","2,416.74","2,125.13","2,349.80","2,463.85"
198,"2,325.47","2,379.56","2,411.94","2,151.15","2,343.12","2,447.03"
199,"2,345.87","2,379.72","2,420.49","2,174.19","2,348.70","2,444.39"
200,"2,346.86","2,366.58","2,459.41","2,185.55","2,258.31","2,454.61"
201,"2,335.22","2,359.80","2,482.29","2,206.08","2,288.57","2,495.92"
202,"2,328.97","2,365.93","2,494.69","2,224.49","2,232.97","2,512.94"
203,"2,334.78","2,401.46","2,513.43","2,215.55","2,191.84","2,522.24"
204,"2,366.18","2,422.82","2,526.87","2,239.41","2,215.36","2,540.23"
205,"2,387.59","2,434.56","2,538.12","2,257.58","2,185.01","2,549.68"
206,"2,400.54","2,450.65","2,538.21","2,275.36","2,199.90","2,558.75"
207,"2,416.43","2,461.46","2,549.57","2,292.59","2,243.89","2,555.17"
208,"2,427.51","2,470.31","2,556.99","2,314.98","2,259.45","2,567.23"
209,"2,436.32","2,468.80","2,538.74","2,334.31","2,246.97","2,569.82"
210,"2,436.01","2,477.73","2,557.69","2,351.94","2,269.97","2,552.85"
211,"2,444.43","2,483.63","2,566.05","2,364.75","2,264.81","2,579.00"
212,"2,450.52","2,465.62","2,575.83","2,360.22","2,256.89","2,583.83"
213,"2,435.04","2,482.01","2,585.38","2,328.34","2,302.08","2,591.35"
214,"2,448.89","2,489.79","2,599.99","2,325.95","2,305.25","2,599.04"
215,"2,456.83","2,499.44","2,611.38","2,343.09","2,298.82","2,616.29"
216,"2,465.73","2,509.05","2,621.30","2,348.51","2,280.15","2,625.40"
217,"2,474.73","2,523.47","2,627.73","2,357.65","2,323.97","2,633.62"
218,"2,488.03","2,534.28","2,617.27","2,344.43","2,358.39","2,637.28"
219,"2,498.76","2,543.92","2,582.08","2,342.15","2,386.30","2,629.30"
220,"2,507.86","2,549.72","2,584.42","2,329.91","2,424.30","2,604.47"
221,"2,513.76","2,539.45","2,603.54","2,306.50","2,438.65","2,606.82"
222,"2,505.51","2,504.80","2,609.08","2,294.28","2,451.24","2,626.35"
223,"2,473.60","2,504.69","2,620.93","2,291.94","2,454.51","2,626.02"
224,"2,470.40","2,522.48","2,609.96","2,216.22","2,449.97","2,637.09"
225,"2,484.78","2,528.97","2,614.41","2,218.10","2,461.34","2,627.84"
226,"2,491.00","2,541.85","2,607.83","2,164.84","2,458.40","2,633.71"
227,"2,502.82","2,532.44","2,590.53","2,112.02","2,397.97","2,627.75"
228,"2,495.53","2,537.38","2,589.51","2,110.69","2,376.64","2,615.43"
229,"2,499.79","2,531.24","2,598.24","2,077.20","2,349.55","2,617.05"
230,"2,494.03","2,515.14","2,526.08","2,074.86","2,320.48","2,624.75"
231,"2,477.02","2,514.06","2,553.09","2,104.31","2,327.88","2,566.61"
232,"2,474.92","2,522.72","2,509.43","2,116.19","2,321.89","2,597.31"
233,"2,482.59","2,456.00","2,477.01","2,099.10","2,269.04","2,545.78"
234,"2,421.99","2,479.02","2,504.55","2,104.27","2,243.33","2,510.21"
235,"2,437.58","2,440.23","2,486.31","2,088.81","2,186.30","2,548.55"
236,"2,402.37","2,412.43","2,508.01","2,065.82","2,145.92","2,523.03"
237,"2,373.58","2,437.95","2,552.18","2,086.86","2,107.98","2,552.46"
238,"2,394.82","2,425.47","2,570.38","2,081.75","2,053.51","2,606.95"
239,"2,384.17","2,447.14","2,557.65","2,063.57","2,025.30","2,617.56"
240,"2,402.97","2,489.40","2,571.14","2,034.73","1,990.94","2,594.80"
241,"2,441.11","2,507.35","2,556.10","2,058.65","1,976.68","2,615.38"
242,"2,458.59","2,496.22","2,536.47","2,088.26","1,960.78","2,591.33"
243,"2,450.74","2,506.18","2,561.13","2,114.74","2,011.38","2,571.01"
244,"2,459.68","2,490.55","2,549.66","2,149.83","2,066.68","2,612.41"
245,"2,446.59","2,471.26","2,531.58","2,167.51","2,088.92","2,586.99"
246,"2,430.50","2,492.05","2,504.12","2,179.91","2,141.73","2,566.04"
247,"2,447.89","2,481.68","2,533.16","2,184.99","2,170.58","2,535.29"
248,"2,439.56","2,465.87","2,557.00","2,183.30","2,157.23","2,584.38"
249,"2,425.86","2,441.71","2,576.14","2,195.05","2,177.15","2,609.67"
250,"2,404.35","2,467.33","2,603.85","2,199.39","2,223.18","2,626.19"
251,"2,424.76","2,489.58","2,612.42","2,156.63","2,288.90","2,660.44"
252,"2,444.32","2,508.04","2,619.60","2,137.77","2,290.88","2,656.15"
253,"2,459.96","2,533.07","2,619.46","2,121.14","2,273.94","2,659.50"
254,"2,482.20","2,539.73","2,614.66","2,104.42","2,266.66","2,653.50"
255,"2,489.76","2,544.56","2,624.13","2,119.45","2,303.19","2,645.91"
256,"2,495.09","2,542.42","2,623.20","2,130.08","2,305.11","2,660.78"
257,"2,494.32","2,536.26","2,575.63","2,100.00","2,306.55","2,656.49"
258,"2,489.91","2,543.82","2,564.81","2,082.56","2,240.08","2,600.53"
259,"2,497.66","2,543.02","2,551.76","2,039.15","2,198.27","2,599.43"
260,"2,497.64","2,500.95","2,539.29","2,000.62","2,147.00","2,587.73"
261,"2,460.17","2,490.24","2,559.88","1,963.43","2,138.17","2,584.38"
262,"2,449.21","2,478.81","2,570.08","1,910.18","2,163.84","2,609.88"
263,"2,437.62","2,470.27","2,538.52","1,875.54","2,152.29","2,615.37"
264,"2,429.00","2,490.87","2,530.66","1,838.63","2,116.00","2,576.47"
265,"2,444.94","2,502.64","2,491.51","1,814.82","2,133.85","2,577.52"
266,"2,454.38","2,476.94","2,465.60","1,791.50","2,123.78","2,528.67"
267,"2,431.24","2,469.37","2,439.03","1,830.76","2,101.65","2,504.01"
268,"2,424.34","2,434.68","2,398.95","1,890.46","2,052.68","2,475.86"
269,"2,392.10","2,411.14","2,380.80","1,920.14","2,027.99","2,427.56"
270,"2,369.10","2,388.41","2,356.02","1,965.95","2,062.38","2,437.60"
271,"2,346.37","2,354.99","2,344.14","1,986.36","2,062.11","2,404.92"
272,"2,316.63","2,342.14","2,330.41","1,958.69","2,050.39","2,399.21"
273,"2,305.16","2,321.93","2,377.13","1,952.84","2,037.49","2,384.53"
274,"2,285.81","2,312.87","2,426.83","1,971.13","2,072.27","2,443.47"
275,"2,272.96","2,301.31","2,442.94","2,014.49","2,127.66","2,494.64"
276,"2,260.07","2,344.65","2,477.80","2,007.14","2,176.46","2,495.35"
277,"2,296.81","2,390.87","2,486.47","1,975.14","2,227.88","2,532.23"
278,"2,338.78","2,405.12","2,453.02","1,952.59","2,261.69","2,532.23"
279,"2,354.05","2,434.22","2,446.73","1,975.73","2,310.95","2,485.21"
280,"2,381.19","2,438.38","2,461.69","1,982.03","2,320.43","2,477.26"
281,"2,389.43","2,404.54","2,494.77","1,990.98","2,359.70","2,499.24"
282,"2,363.99","2,392.35","2,473.66","1,940.60","2,389.52","2,538.27"
283,"2,354.02","2,402.13","2,440.47","1,905.68","2,418.99","2,493.40"
284,"2,362.04","2,430.01","2,423.12","1,865.26","2,458.75","2,445.77"
285,"2,387.07","2,411.40","2,445.70","1,863.60","2,459.29","2,435.98"
286,"2,371.71","2,381.78","2,444.58","1,906.22","2,429.89","2,477.13"
287,"2,345.30","2,364.54","2,446.81","1,923.48","2,422.84","2,477.12"
288,"2,330.67","2,384.61","2,395.79","1,910.10","2,427.69","2,477.82"
289,"2,346.72","2,385.91","2,367.90","1,935.01","2,389.96","2,403.83"
290,"2,348.20","2,389.07","2,333.88","1,941.26","2,342.54","2,378.78"
291,"2,350.11","2,346.25","2,340.08","1,927.96","2,319.51","2,333.63"
292,"2,313.25","2,321.62","2,378.40","1,883.16","2,288.98","2,372.75"
293,"2,290.06","2,293.24","2,384.80","1,850.86","2,229.25","2,426.43"
294,"2,261.79","2,301.03","2,367.11","1,875.80","2,189.16","2,422.79"
295,"2,267.38","2,335.67","2,392.51","1,881.93","2,180.88","2,385.30"
296,"2,296.77","2,343.56","2,391.08","1,869.62","2,137.77","2,429.65"
297,"2,303.83","2,328.88","2,376.40","1,850.45","2,107.15","2,412.45"
298,"2,290.44","2,349.06","2,333.70","1,873.78","2,123.67","2,389.68"
299,"2,307.46","2,345.64","2,311.22","1,925.00","2,120.39","2,315.76"
300,"2,305.50","2,330.87","2,337.68","1,973.81","2,090.84","2,301.12"
301,"2,293.78","2,293.09","2,335.42","2,021.27","2,036.85","2,362.39"
302,"2,260.84","2,271.67","2,319.54","2,050.25","2,030.33","2,352.03"
303,"2,242.47","2,294.37","2,302.28","2,087.91","1,991.50","2,319.57"
304,"2,262.35","2,292.82","2,324.90","2,093.24","1,986.24","2,299.14"
305,"2,261.89","2,279.77","2,363.10","2,119.75","2,033.08","2,347.69"
306,"2,248.51","2,264.16","2,394.68","2,145.94","2,000.85","2,404.14"
307,"2,234.08","2,283.09","2,425.81","2,173.69","1,999.20","2,435.68"
308,"2,249.66","2,316.28","2,440.67","2,213.49","2,015.93","2,466.14"
309,"2,278.11","2,342.99","2,467.04","2,224.96","2,076.71","2,463.36"
310,"2,301.63","2,367.88","2,461.09","2,208.39","2,055.64","2,492.71"
311,"2,324.40","2,377.28","2,481.02","2,208.29","2,045.38","2,461.39"
312,"2,334.91","2,396.28","2,495.33","2,224.18","2,011.45","2,496.01"
313,"2,353.10","2,386.90","2,511.22","2,209.51","2,003.58","2,506.39"
314,"2,347.14","2,401.08","2,537.70","2,182.39","1,982.91","2,524.72"
315,"2,361.27","2,411.46","2,535.95","2,174.09","1,965.60","2,559.44"
316,"2,373.09","2,424.97","2,512.68","2,163.49","2,003.44","2,540.85"
317,"2,386.41","2,448.00","2,511.90","2,127.63","2,007.81","2,501.29"
318,"2,407.02","2,446.39","2,523.00","2,101.72","2,044.28","2,511.27"
319,"2,406.91","2,426.04","2,502.04","2,102.72","2,010.43","2,531.91"
320,"2,389.26","2,425.46","2,477.03","2,078.34","1,988.51","2,497.10"
321,"2,389.47","2,436.68","2,473.68","2,055.45","1,976.95","2,470.68"
322,"2,399.10","2,421.21","2,466.57","2,070.02","2,003.54","2,479.62"
323,"2,385.29","2,401.83","2,436.11","2,071.81","1,994.23","2,472.20"
324,"2,368.23","2,401.07","2,421.54","2,043.00","2,013.46","2,433.12"
325,"2,366.96","2,397.33","2,434.12","1,981.77","2,056.33","2,424.95"
326,"2,362.78","2,373.97","2,416.12","1,952.81","2,113.84","2,454.76"
327,"2,340.82","2,363.46","2,406.86","1,898.85","2,131.19","2,424.61"
328,"2,329.07","2,376.48","2,431.75","1,867.58","2,137.87","2,421.46"
329,"2,340.19","2,363.15","2,437.44","1,888.62","2,174.50","2,463.15"
330,"2,328.01","2,356.01","2,412.93","1,848.90","2,167.87","2,460.21"
331,"2,320.95","2,379.05","2,364.95","1,824.34","2,180.74","2,420.68"
332,"2,340.24","2,384.41","2,355.41","1,821.81","2,197.86","2,354.33"
333,"2,345.53","2,363.85","2,313.14","1,862.68","2,189.16","2,369.30"
334,"2,326.38","2,321.34","2,299.90","1,838.26","2,149.74","2,301.41"
335,"2,289.74","2,311.20","2,329.89","1,810.63","2,087.51","2,305.28"
336,"2,281.65","2,275.50","2,289.92","1,762.48","2,002.84","2,361.69"
337,"2,250.09","2,263.90","2,280.05","1,736.17","1,948.27","2,276.45"
338,"2,237.53","2,291.83","2,283.64","1,706.38","1,934.70","2,290.90"
339,"2,259.86","2,261.72","2,321.28","1,682.63","1,869.09","2,301.07"
340,"2,233.12","2,253.08","2,288.22","1,715.06","1,832.15","2,368.74"
341,"2,225.58","2,254.28","2,268.84","1,729.22","1,842.22","2,281.85"
342,"2,224.91","2,287.69","2,225.39","1,769.62","1,834.22","2,265.14"
343,"2,252.01","2,260.44","2,208.84","1,749.95","1,845.42","2,188.08"
344,"2,229.06","2,240.78","2,181.94","1,729.40","1,899.47","2,192.99"
345,"2,213.17","2,202.88","2,163.10","1,720.23","1,926.34","2,154.78"
346,"2,180.41","2,185.70","2,191.05","1,748.38","1,928.51","2,155.06"
