Index,8 Backcandles,15 Backcandles,30 Backcandles,60 Backcandles,180 Backcandles,Actual Price
56,"2,206.10","2,196.05","2,160.19","2,102.04","2,248.50","2,210.52"
57,"2,210.34","2,170.80","2,151.54","2,111.68","2,242.80","2,225.27"
58,"2,185.52","2,164.39","2,140.84","2,136.39","2,252.54","2,205.71"
59,"2,180.56","2,174.38","2,139.46","2,169.73","2,273.44","2,190.38"
60,"2,191.74","2,162.60","2,159.70","2,181.06","2,253.02","2,202.46"
61,"2,181.07","2,149.98","2,164.63","2,185.72","2,224.92","2,238.66"
62,"2,168.62","2,153.36","2,164.74","2,196.35","2,175.27","2,233.01"
63,"2,173.11","2,181.10","2,173.09","2,211.53","2,177.70","2,228.29"
64,"2,200.15","2,184.97","2,190.32","2,218.28","2,210.26","2,238.17"
65,"2,203.24","2,182.88","2,214.09","2,228.39","2,214.79","2,266.38"
66,"2,199.74","2,191.36","2,225.18","2,220.90","2,202.11","2,296.07"
67,"2,207.58","2,211.67","2,231.72","2,238.84","2,184.83","2,296.28"
68,"2,227.92","2,237.20","2,241.58","2,253.05","2,203.57","2,297.68"
69,"2,252.69","2,244.55","2,253.98","2,239.98","2,210.31","2,309.15"
70,"2,259.74","2,248.18","2,261.15","2,217.03","2,230.77","2,325.64"
71,"2,263.29","2,257.03","2,270.31","2,230.41","2,232.51","2,326.24"
72,"2,271.90","2,269.33","2,268.30","2,216.25","2,235.36","2,335.79"
73,"2,283.66","2,274.66","2,280.21","2,235.05","2,238.83","2,326.26"
74,"2,289.00","2,283.03","2,290.97","2,249.06","2,241.78","2,352.80"
75,"2,297.26","2,276.49","2,284.82","2,252.42","2,243.22","2,360.09"
76,"2,290.92","2,291.91","2,270.57","2,250.53","2,243.10","2,346.20"
77,"2,305.89","2,302.82","2,277.25","2,258.70","2,229.17","2,328.94"
78,"2,316.74","2,291.35","2,268.42","2,237.93","2,246.11","2,351.31"
79,"2,305.68","2,273.04","2,278.93","2,237.60","2,250.58","2,331.97"
80,"2,287.78","2,285.70","2,288.57","2,212.13","2,253.80","2,358.52"
81,"2,300.88","2,273.14","2,292.79","2,207.75","2,249.08","2,364.98"
82,"2,289.26","2,289.96","2,294.43","2,218.58","2,259.61","2,364.27"
83,"2,306.58","2,301.54","2,301.43","2,240.46","2,267.67","2,361.68"
84,"2,318.70","2,305.28","2,290.81","2,213.98","2,273.32","2,374.42"
85,"2,323.10","2,305.66","2,291.36","2,182.37","2,266.04","2,356.67"
86,"2,322.97","2,315.04","2,275.31","2,125.89","2,248.23","2,361.39"
87,"2,332.13","2,299.54","2,271.92","2,133.38","2,242.96","2,343.64"
88,"2,315.79","2,302.06","2,277.69","2,167.81","2,208.39","2,343.24"
89,"2,318.49","2,282.82","2,292.78","2,171.66","2,235.03","2,358.35"
90,"2,300.16","2,282.09","2,278.83","2,155.54","2,257.96","2,376.85"
91,"2,299.68","2,293.51","2,258.36","2,136.70","2,263.47","2,350.59"
92,"2,313.02","2,313.33","2,221.35","2,156.32","2,278.79","2,332.30"
93,"2,332.68","2,291.74","2,221.63","2,161.84","2,291.68","2,280.21"
94,"2,310.12","2,268.96","2,241.38","2,183.19","2,298.38","2,306.15"
95,"2,287.39","2,225.01","2,244.92","2,184.04","2,300.64","2,342.65"
96,"2,243.30","2,236.08","2,237.42","2,188.55","2,300.65","2,336.13"
97,"2,256.46","2,266.49","2,226.20","2,193.07","2,310.61","2,318.11"
98,"2,288.68","2,270.80","2,239.58","2,196.67","2,328.67","2,311.00"
99,"2,293.19","2,259.58","2,245.00","2,197.06","2,326.84","2,336.71"
100,"2,281.10","2,248.40","2,260.19","2,198.62","2,331.39","2,334.96"
101,"2,269.91","2,267.68","2,263.61","2,182.90","2,301.81","2,357.90"
102,"2,287.79","2,272.47","2,268.89","2,202.46","2,323.45","2,352.70"
103,"2,291.92","2,290.49","2,274.31","2,208.77","2,337.93","2,358.94"
104,"2,310.32","2,290.94","2,278.91","2,212.11","2,329.44","2,362.27"
105,"2,310.89","2,295.53","2,281.27","2,206.68","2,328.48","2,364.53"
106,"2,315.48","2,299.59","2,283.49","2,218.50","2,315.51","2,363.89"
107,"2,319.16","2,302.72","2,274.71","2,228.23","2,293.89","2,366.40"
108,"2,322.20","2,303.14","2,287.08","2,234.45","2,248.43","2,355.90"
109,"2,322.89","2,305.19","2,292.16","2,225.34","2,277.10","2,376.97"
110,"2,325.48","2,293.09","2,295.92","2,203.12","2,304.84","2,377.17"
111,"2,313.41","2,310.31","2,294.34","2,198.52","2,317.09","2,379.07"
112,"2,330.96","2,314.94","2,302.62","2,157.69","2,342.26","2,373.89"
113,"2,335.76","2,317.91","2,310.08","2,189.20","2,352.66","2,385.80"
114,"2,338.81","2,313.53","2,315.96","2,214.01","2,340.27","2,391.97"
115,"2,333.58","2,323.82","2,312.41","2,219.14","2,337.89","2,395.83"
116,"2,344.18","2,331.93","2,299.02","2,234.68","2,344.85","2,389.30"
117,"2,352.35","2,337.40","2,294.57","2,248.01","2,329.58","2,377.09"
118,"2,357.68","2,330.04","2,267.48","2,254.74","2,322.48","2,377.00"
119,"2,349.48","2,312.03","2,282.89","2,256.82","2,334.32","2,347.52"
120,"2,331.23","2,309.13","2,297.76","2,257.38","2,326.54","2,379.78"
121,"2,328.99","2,274.04","2,302.94","2,268.52","2,337.84","2,392.76"
122,"2,293.56","2,301.73","2,315.04","2,287.51","2,343.47","2,390.80"
123,"2,324.50","2,321.38","2,326.55","2,283.88","2,341.89","2,405.42"
124,"2,345.51","2,325.62","2,334.23","2,289.62","2,342.31","2,414.54"
125,"2,349.29","2,339.79","2,339.10","2,253.19","2,345.90","2,419.44"
126,"2,363.07","2,351.64","2,342.27","2,278.43","2,353.33","2,420.01"
127,"2,373.69","2,358.13","2,351.48","2,296.51","2,357.63","2,421.14"
128,"2,379.15","2,360.74","2,365.67","2,285.78","2,360.10","2,432.37"
129,"2,380.68","2,362.17","2,365.90","2,284.22","2,334.37","2,448.87"
130,"2,381.64","2,372.12","2,371.15","2,270.41","2,297.63","2,444.61"
131,"2,392.02","2,387.59","2,349.67","2,244.11","2,286.32","2,450.24"
132,"2,407.39","2,384.12","2,363.17","2,191.47","2,310.04","2,428.86"
133,"2,403.66","2,389.22","2,374.05","2,224.90","2,342.79","2,457.65"
134,"2,408.42","2,358.18","2,368.67","2,256.31","2,359.34","2,464.36"
135,"2,376.76","2,379.47","2,367.83","2,268.80","2,369.67","2,452.80"
136,"2,398.28","2,391.70","2,358.72","2,293.06","2,352.47","2,451.69"
137,"2,411.77","2,380.77","2,341.68","2,303.78","2,369.13","2,443.68"
138,"2,401.34","2,379.49","2,305.39","2,286.84","2,383.90","2,426.42"
139,"2,400.91","2,368.65","2,320.99","2,285.55","2,380.82","2,390.32"
140,"2,390.96","2,347.29","2,339.06","2,293.53","2,382.85","2,429.52"
141,"2,369.31","2,304.94","2,348.87","2,277.05","2,390.13","2,450.39"
142,"2,327.82","2,336.28","2,367.42","2,269.63","2,390.62","2,454.54"
143,"2,361.72","2,362.57","2,378.20","2,284.07","2,375.21","2,479.32"
144,"2,389.67","2,373.81","2,371.67","2,276.15","2,362.99","2,483.85"
145,"2,400.78","2,395.54","2,373.27","2,289.87","2,348.46","2,470.98"
146,"2,421.21","2,405.47","2,379.95","2,296.89","2,322.80","2,473.36"
147,"2,429.40","2,393.05","2,371.46","2,295.50","2,320.51","2,483.27"
148,"2,415.77","2,394.35","2,367.56","2,296.43","2,303.06","2,469.17"
149,"2,415.84","2,402.07","2,375.94","2,301.20","2,322.18","2,465.51"
150,"2,424.22","2,389.01","2,372.08","2,309.40","2,323.87","2,483.93"
151,"2,411.67","2,383.91","2,381.21","2,314.98","2,299.58","2,473.43"
152,"2,407.41","2,397.34","2,387.18","2,316.62","2,249.79","2,489.35"
153,"2,422.74","2,390.96","2,388.24","2,283.85","2,230.50","2,491.27"
154,"2,416.07","2,403.50","2,390.73","2,241.38","2,252.64","2,489.72"
155,"2,429.08","2,409.56","2,395.26","2,232.58","2,291.20","2,490.65"
156,"2,434.81","2,409.44","2,402.13","2,261.95","2,302.41","2,495.92"
157,"2,434.53","2,411.52","2,407.87","2,296.55","2,296.24","2,503.39"
158,"2,436.23","2,416.86","2,410.87","2,313.74","2,248.77","2,506.26"
159,"2,441.57","2,424.95","2,392.17","2,323.87","2,227.91","2,509.43"
160,"2,449.73","2,430.43","2,364.28","2,301.86","2,200.58","2,491.20"
161,"2,454.85","2,433.12","2,353.70","2,319.77","2,215.11","2,465.45"
162,"2,457.78","2,406.72","2,368.18","2,336.23","2,193.72","2,465.94"
163,"2,429.72","2,371.81","2,389.50","2,333.13","2,207.41","2,487.04"
164,"2,393.61","2,365.29","2,402.80","2,335.98","2,217.69","2,509.73"
165,"2,389.58","2,389.78","2,413.08","2,344.91","2,247.08","2,516.78"
166,"2,417.36","2,418.03","2,403.27","2,346.15","2,250.34","2,523.40"
167,"2,447.35","2,432.45","2,415.85","2,328.18","2,238.99","2,508.48"
168,"2,461.09","2,441.88","2,428.03","2,315.15","2,228.59","2,532.05"
169,"2,469.28","2,424.63","2,428.57","2,297.90","2,233.62","2,542.01"
170,"2,449.70","2,441.46","2,432.56","2,266.62","2,275.20","2,537.31"
171,"2,465.95","2,454.43","2,439.78","2,266.97","2,305.91","2,539.69"
172,"2,478.50","2,451.39","2,442.43","2,247.45","2,324.09","2,547.70"
173,"2,475.79","2,454.00","2,433.03","2,270.70","2,346.37","2,547.39"
174,"2,478.90","2,461.55","2,424.63","2,271.76","2,362.97","2,537.06"
175,"2,487.26","2,462.95","2,413.07","2,242.03","2,375.93","2,532.20"
176,"2,489.05","2,448.51","2,391.06","2,181.08","2,378.13","2,521.84"
177,"2,473.94","2,439.05","2,386.58","2,165.09","2,388.87","2,502.26"
178,"2,464.74","2,424.77","2,371.27","2,192.42","2,398.54","2,507.12"
179,"2,450.49","2,398.47","2,382.93","2,233.09","2,382.13","2,492.32"
180,"2,424.52","2,400.26","2,383.53","2,243.91","2,397.62","2,513.20"
181,"2,428.65","2,384.37","2,366.03","2,235.77","2,407.77","2,511.25"
182,"2,413.62","2,406.85","2,326.75","2,176.78","2,418.06","2,490.24"
183,"2,438.90","2,410.00","2,312.91","2,160.27","2,428.65","2,447.40"
184,"2,441.96","2,388.05","2,326.59","2,130.59","2,446.10","2,446.61"
185,"2,417.60","2,342.09","2,352.00","2,149.47","2,460.22","2,470.28"
186,"2,371.11","2,333.47","2,361.66","2,124.75","2,473.80","2,499.78"
187,"2,361.55","2,359.00","2,360.81","2,142.12","2,480.14","2,501.91"
188,"2,390.98","2,394.90","2,327.05","2,152.88","2,470.52","2,494.93"
189,"2,428.68","2,405.71","2,315.61","2,182.73","2,436.63","2,442.87"
190,"2,437.85","2,401.05","2,295.08","2,186.40","2,429.88","2,445.13"
191,"2,430.82","2,354.55","2,303.94","2,171.88","2,445.76","2,418.16"
192,"2,381.94","2,344.93","2,287.28","2,163.57","2,452.08","2,445.72"
193,"2,371.66","2,321.56","2,297.57","2,171.12","2,464.04","2,412.43"
194,"2,349.67","2,340.59","2,303.92","2,215.16","2,454.07","2,437.29"
195,"2,372.72","2,322.05","2,324.18","2,247.33","2,455.59","2,447.81"
196,"2,354.58","2,339.24","2,328.22","2,265.44","2,448.60","2,469.82"
197,"2,372.37","2,349.62","2,321.62","2,289.34","2,434.23","2,463.85"
198,"2,382.74","2,373.20","2,316.93","2,307.79","2,426.55","2,447.03"
199,"2,403.74","2,373.78","2,321.52","2,322.35","2,430.63","2,444.39"
200,"2,402.45","2,360.14","2,349.26","2,324.15","2,369.11","2,454.61"
201,"2,387.82","2,353.14","2,371.00","2,336.71","2,380.08","2,495.92"
202,"2,380.94","2,358.91","2,385.22","2,347.12","2,339.76","2,512.94"
203,"2,388.24","2,393.33","2,403.45","2,327.94","2,303.95","2,522.24"
204,"2,423.67","2,415.46","2,418.23","2,346.16","2,313.90","2,540.23"
205,"2,445.15","2,426.50","2,430.44","2,357.82","2,299.28","2,549.68"
206,"2,455.91","2,442.38","2,434.53","2,369.97","2,313.67","2,558.75"
207,"2,470.33","2,453.18","2,444.45","2,381.88","2,362.49","2,555.17"
208,"2,480.24","2,461.52","2,453.19","2,399.22","2,386.90","2,567.23"
209,"2,488.42","2,460.23","2,443.08","2,413.97","2,377.92","2,569.82"
210,"2,487.60","2,468.79","2,454.27","2,426.59","2,385.55","2,552.85"
211,"2,496.65","2,474.74","2,461.97","2,434.24","2,370.75","2,579.00"
212,"2,503.27","2,457.28","2,470.96","2,422.49","2,344.99","2,583.83"
213,"2,486.39","2,472.50","2,480.37","2,381.90","2,365.12","2,591.35"
214,"2,502.15","2,480.75","2,493.25","2,378.50","2,359.80","2,599.04"
215,"2,511.15","2,489.85","2,504.95","2,397.50","2,336.43","2,616.29"
216,"2,520.09","2,498.79","2,515.73","2,404.60","2,303.25","2,625.40"
217,"2,528.82","2,512.41","2,523.00","2,416.70","2,324.55","2,633.62"
218,"2,542.06","2,523.51","2,518.32","2,404.90","2,352.77","2,637.28"
219,"2,552.29","2,532.62","2,494.21","2,406.39","2,378.55","2,629.30"
220,"2,560.93","2,538.40","2,489.94","2,398.34","2,412.51","2,604.47"
221,"2,566.45","2,528.81","2,499.79","2,378.02","2,426.42","2,606.82"
222,"2,557.26","2,496.21","2,504.16","2,371.41","2,432.33","2,626.35"
223,"2,524.60","2,495.38","2,512.79","2,377.86","2,431.58","2,626.02"
224,"2,524.59","2,511.27","2,507.12","2,301.39","2,422.78","2,637.09"
225,"2,542.82","2,517.14","2,508.99","2,318.63","2,428.50","2,627.84"
226,"2,549.83","2,528.33","2,505.25","2,272.55","2,429.56","2,633.71"
227,"2,561.30","2,519.87","2,493.41","2,230.09","2,387.07","2,627.75"
228,"2,552.09","2,523.84","2,487.23","2,248.70","2,362.70","2,615.43"
229,"2,556.03","2,518.67","2,490.31","2,230.29","2,343.63","2,617.05"
230,"2,549.86","2,502.76","2,442.83","2,248.19","2,326.83","2,624.75"
231,"2,533.26","2,500.61","2,448.46","2,297.99","2,344.40","2,566.61"
232,"2,532.85","2,508.87","2,416.67","2,324.03","2,358.87","2,597.31"
233,"2,542.27","2,445.86","2,387.35","2,312.58","2,335.30","2,545.78"
234,"2,477.40","2,465.27","2,393.94","2,323.31","2,316.61","2,510.21"
235,"2,498.58","2,427.86","2,381.01","2,307.57","2,278.31","2,548.55"
236,"2,462.48","2,397.33","2,391.83","2,281.20","2,243.23","2,523.03"
237,"2,432.68","2,420.38","2,423.54","2,303.44","2,213.73","2,552.46"
238,"2,458.57","2,409.90","2,441.88","2,295.72","2,163.77","2,606.95"
239,"2,448.17","2,430.41","2,438.75","2,272.78","2,135.59","2,617.56"
240,"2,467.93","2,472.69","2,448.13","2,238.56","2,107.70","2,594.80"
241,"2,508.79","2,491.93","2,440.70","2,265.17","2,097.70","2,615.38"
242,"2,524.93","2,480.57","2,425.55","2,296.74","2,084.05","2,591.33"
243,"2,512.40","2,489.62","2,439.15","2,323.01","2,125.19","2,571.01"
244,"2,520.35","2,475.68","2,434.37","2,357.11","2,186.97","2,612.41"
245,"2,506.54","2,456.01","2,420.03","2,371.48","2,214.53","2,586.99"
246,"2,488.91","2,476.43","2,398.60","2,379.09","2,258.57","2,566.04"
247,"2,510.25","2,468.49","2,413.92","2,378.73","2,273.65","2,535.29"
248,"2,502.88","2,451.00","2,432.54","2,371.18","2,241.40","2,584.38"
249,"2,487.08","2,426.62","2,449.74","2,378.75","2,230.34","2,609.67"
250,"2,463.73","2,451.74","2,472.22","2,378.59","2,242.06","2,626.19"
251,"2,488.00","2,475.65","2,483.21","2,326.52","2,280.21","2,660.44"
252,"2,510.65","2,492.94","2,490.40","2,305.37","2,270.94","2,656.15"
253,"2,526.82","2,516.26","2,492.87","2,288.45","2,235.02","2,659.50"
254,"2,549.24","2,522.77","2,490.30","2,270.54","2,202.95","2,653.50"
255,"2,555.14","2,525.92","2,496.41","2,291.27","2,222.27","2,645.91"
256,"2,558.59","2,523.70","2,497.87","2,306.61","2,226.35","2,660.78"
257,"2,556.78","2,517.41","2,467.00","2,274.89","2,235.31","2,656.49"
258,"2,551.55","2,524.68","2,452.33","2,258.93","2,182.02","2,600.53"
259,"2,560.39","2,524.64","2,440.12","2,215.03","2,148.47","2,599.43"
260,"2,561.02","2,483.25","2,426.72","2,179.30","2,111.86","2,587.73"
261,"2,520.55","2,471.79","2,438.15","2,145.68","2,112.24","2,584.38"
262,"2,509.53","2,461.58","2,447.38","2,094.82","2,159.16","2,609.88"
263,"2,499.74","2,452.36","2,428.49","2,063.35","2,178.72","2,615.37"
264,"2,492.63","2,473.30","2,417.44","2,035.07","2,167.80","2,576.47"
265,"2,512.06","2,485.39","2,389.97","2,021.55","2,192.53","2,577.52"
266,"2,522.73","2,459.10","2,366.14","2,006.53","2,198.07","2,528.67"
267,"2,496.04","2,450.60","2,343.04","2,052.51","2,181.48","2,504.01"
268,"2,487.39","2,417.45","2,308.30","2,115.14","2,136.47","2,475.86"
269,"2,453.54","2,392.98","2,285.28","2,143.48","2,102.71","2,427.56"
270,"2,429.60","2,369.90","2,264.63","2,186.77","2,128.08","2,437.60"
271,"2,407.55","2,335.75","2,253.67","2,200.39","2,132.25","2,404.92"
272,"2,376.03","2,322.21","2,240.48","2,162.23","2,121.88","2,399.21"
273,"2,366.57","2,307.24","2,265.34","2,152.53","2,101.89","2,384.53"
274,"2,347.86","2,298.60","2,302.66","2,167.11","2,124.49","2,443.47"
275,"2,336.80","2,287.15","2,321.30","2,207.52","2,177.73","2,494.64"
276,"2,324.10","2,327.65","2,350.74","2,191.15","2,225.47","2,495.35"
277,"2,367.48","2,376.22","2,362.46","2,151.03","2,269.46","2,532.23"
278,"2,412.36","2,391.94","2,343.69","2,125.00","2,290.94","2,532.23"
279,"2,423.77","2,418.76","2,338.78","2,149.18","2,320.22","2,485.21"
280,"2,449.72","2,422.21","2,347.14","2,152.11","2,315.50","2,477.26"
281,"2,451.79","2,388.63","2,371.17","2,159.27","2,331.18","2,499.24"
282,"2,416.80","2,379.80","2,361.29","2,101.27","2,346.92","2,538.27"
283,"2,408.17","2,388.41","2,337.06","2,065.43","2,365.39","2,493.40"
284,"2,420.36","2,416.06","2,319.71","2,025.05","2,398.40","2,445.77"
285,"2,449.71","2,396.84","2,333.30","2,025.49","2,400.24","2,435.98"
286,"2,432.68","2,364.12","2,334.80","2,075.02","2,373.57","2,477.13"
287,"2,401.92","2,346.62","2,338.49","2,092.08","2,360.33","2,477.12"
288,"2,385.33","2,367.62","2,304.27","2,075.76","2,369.34","2,477.82"
289,"2,405.76","2,369.62","2,281.49","2,102.37","2,352.15","2,403.83"
290,"2,406.25","2,374.54","2,254.75","2,106.07","2,319.26","2,378.78"
291,"2,410.01","2,328.75","2,250.98","2,087.82","2,308.95","2,333.63"
292,"2,364.64","2,304.86","2,277.83","2,036.80","2,299.62","2,372.75"
293,"2,340.90","2,275.55","2,285.96","2,003.97","2,267.25","2,426.43"
294,"2,312.57","2,282.56","2,276.12","2,031.75","2,248.18","2,422.79"
295,"2,322.31","2,322.59","2,292.03","2,035.83","2,255.47","2,385.30"
296,"2,358.63","2,331.05","2,293.59","2,020.88","2,241.42","2,429.65"
297,"2,366.74","2,313.90","2,282.27","1,999.80","2,224.97","2,412.45"
298,"2,349.46","2,333.09","2,251.74","2,024.47","2,251.35","2,389.68"
299,"2,366.48","2,331.08","2,231.18","2,075.41","2,263.11","2,315.76"
300,"2,364.13","2,314.42","2,245.36","2,120.67","2,246.83","2,301.12"
301,"2,349.50","2,274.48","2,244.80","2,163.11","2,188.45","2,362.39"
302,"2,312.39","2,251.93","2,235.48","2,184.90","2,160.22","2,352.03"
303,"2,290.84","2,277.10","2,221.54","2,216.28","2,113.66","2,319.57"
304,"2,316.19","2,279.05","2,234.62","2,211.82","2,090.26","2,299.14"
305,"2,317.56","2,264.39","2,263.48","2,231.31","2,123.47","2,347.69"
306,"2,302.38","2,246.99","2,289.70","2,250.04","2,095.25","2,404.14"
307,"2,285.09","2,266.79","2,315.67","2,269.80","2,073.38","2,435.68"
308,"2,303.29","2,303.00","2,329.89","2,303.51","2,076.24","2,466.14"
309,"2,336.47","2,330.73","2,350.83","2,305.49","2,127.34","2,463.36"
310,"2,361.93","2,354.77","2,349.89","2,277.87","2,108.23","2,492.71"
311,"2,385.03","2,362.74","2,363.40","2,271.41","2,074.73","2,461.39"
312,"2,393.75","2,380.19","2,376.05","2,284.52","2,025.69","2,496.01"
313,"2,410.74","2,370.00","2,389.87","2,263.77","1,997.77","2,506.39"
314,"2,402.91","2,382.95","2,412.52","2,231.45","1,970.03","2,524.72"
315,"2,416.90","2,394.49","2,415.59","2,224.37","1,946.13","2,559.44"
316,"2,430.13","2,407.40","2,401.16","2,217.45","1,982.32","2,540.85"
317,"2,444.09","2,430.72","2,398.02","2,182.99","1,996.42","2,501.29"
318,"2,466.21","2,428.46","2,407.21","2,163.16","2,035.75","2,511.27"
319,"2,465.39","2,405.91","2,395.95","2,174.83","2,016.53","2,531.91"
320,"2,444.59","2,404.79","2,376.40","2,158.35","1,986.51","2,497.10"
321,"2,443.81","2,417.47","2,371.91","2,144.49","1,975.13","2,470.68"
322,"2,455.80","2,401.60","2,367.47","2,171.64","1,999.73","2,479.62"
323,"2,441.62","2,380.68","2,346.33","2,183.02","1,996.68","2,472.20"
324,"2,422.04","2,380.73","2,333.71","2,157.38","2,017.94","2,433.12"
325,"2,421.45","2,378.31","2,338.85","2,096.63","2,064.59","2,424.95"
326,"2,418.27","2,353.87","2,328.12","2,074.83","2,126.29","2,454.76"
327,"2,394.51","2,342.69","2,318.78","2,026.42","2,147.55","2,424.61"
328,"2,382.46","2,356.65","2,334.76","2,005.68","2,150.61","2,421.46"
329,"2,396.15","2,344.56","2,341.22","2,039.31","2,174.44","2,463.15"
330,"2,383.65","2,336.57","2,326.16","2,000.70","2,163.79","2,460.21"
331,"2,375.06","2,360.36","2,288.05","1,981.70","2,167.49","2,420.68"
332,"2,397.57","2,367.63","2,272.51","1,987.85","2,177.60","2,354.33"
333,"2,403.47","2,345.13","2,241.81","2,033.89","2,170.43","2,369.30"
334,"2,381.81","2,300.34","2,226.98","2,003.54","2,134.26","2,301.41"
335,"2,339.09","2,290.87","2,244.43","1,974.12","2,071.40","2,305.28"
336,"2,330.80","2,256.98","2,219.06","1,921.67","1,989.58","2,361.69"
337,"2,297.80","2,245.53","2,205.87","1,896.44","1,938.50","2,276.45"
338,"2,286.24","2,275.05","2,207.91","1,866.00","1,940.35","2,290.90"
339,"2,315.56","2,244.58","2,233.77","1,841.81","1,901.16","2,301.07"
340,"2,286.16","2,234.71","2,213.81","1,877.88","1,880.80","2,368.74"
341,"2,275.13","2,240.09","2,195.19","1,888.59","1,908.46","2,281.85"
342,"2,276.31","2,274.16","2,163.21","1,926.11","1,922.63","2,265.14"
343,"2,309.07","2,246.33","2,146.16","1,893.66","1,944.37","2,188.08"
344,"2,282.27","2,224.42","2,125.40","1,867.33","2,003.04","2,192.99"
345,"2,260.52","2,184.98","2,106.91","1,853.14","2,031.10","2,154.78"
346,"2,224.14","2,168.37","2,124.59","1,880.12","2,027.52","2,155.06"
