Index,8 Backcandles,15 Backcandles,30 Backcandles,60 Backcandles,180 Backcandles,Actual Price
343,"2,190.46","2,275.20","2,080.30","1,931.34","1,960.94","2,188.08"
344,"2,177.56","2,263.78","2,062.37","1,908.08","1,997.01","2,192.99"
345,"2,167.51","2,235.23","2,052.26","1,893.57","2,011.84","2,154.78"
346,"2,140.30","2,226.54","2,073.27","1,914.39","2,000.61","2,155.06"
347,"2,125.14","2,205.85","2,069.59","1,904.67","1,995.88","2,210.60"
348,"2,102.60","2,190.94","2,088.62","1,921.86","1,982.60","2,199.20"
349,"2,087.77","2,208.01","2,061.51","1,959.76","1,990.29","2,244.51"
350,"2,095.88","2,198.88","2,048.72","2,011.70","1,993.65","2,154.00"
351,"2,098.72","2,216.12","2,043.19","2,034.57","2,001.36","2,144.47"
352,"2,112.72","2,188.68","2,056.07","2,046.44","2,023.98","2,144.71"
353,"2,095.56","2,178.51","2,048.58","2,067.72","2,031.79","2,182.71"
354,"2,084.82","2,169.40","2,056.92","2,062.37","2,022.73","2,161.39"
355,"2,073.43","2,181.45","2,078.53","2,072.37","2,010.60","2,184.84"
356,"2,080.58","2,169.66","2,106.18","2,076.02","1,999.70","2,229.51"
357,"2,078.02","2,178.45","2,106.65","2,071.84","1,988.29","2,285.42"
358,"2,085.57","2,198.62","2,102.05","2,042.56","2,012.25","2,269.07"
359,"2,102.03","2,225.36","2,120.91","1,987.40","2,012.00","2,251.77"
360,"2,127.88","2,226.46","2,109.93","1,909.08","2,045.40","2,296.17"
361,"2,139.57","2,226.18","2,112.56","1,857.52","2,066.21","2,258.52"
362,"2,143.96","2,247.38","2,123.95","1,848.60","2,084.86","2,265.70"
363,"2,158.73","2,237.10","2,115.80","1,803.78","2,083.11","2,288.61"
364,"2,158.65","2,243.35","2,092.69","1,782.42","2,087.54","2,263.89"
365,"2,162.30","2,254.31","2,062.74","1,803.61","2,074.59","2,209.49"
366,"2,169.47","2,246.79","2,025.96","1,812.25","2,101.06","2,144.01"
367,"2,168.61","2,226.89","2,008.51","1,834.34","2,123.55","2,057.56"
368,"2,152.47","2,200.46","2,013.47","1,885.34","2,148.93","2,050.08"
369,"2,123.72","2,164.90","1,985.74","1,918.05","2,158.29","2,080.86"
370,"2,080.17","2,144.55","1,976.08","1,924.11","2,157.93","2,009.94"
371,"2,050.25","2,143.07","1,991.36","1,915.96","2,178.12","2,017.35"
372,"2,037.31","2,108.83","1,989.29","1,898.14","2,186.95","2,064.87"
373,"2,008.36","2,094.06","1,996.35","1,901.29","2,189.28","2,062.59"
374,"1,993.79","2,102.49","2,025.99","1,900.45","2,195.48","2,084.36"
375,"1,997.27","2,094.70","2,029.24","1,912.89","2,189.56","2,149.71"
376,"1,996.81","2,098.83","2,015.55","1,940.10","2,214.82","2,143.00"
377,"2,003.87","2,126.98","2,010.25","1,952.01","2,225.06","2,099.40"
378,"2,027.88","2,129.93","2,001.04","1,945.98","2,245.30","2,095.99"
379,"2,043.96","2,121.11","2,008.75","1,934.56","2,258.81","2,075.96"
380,"2,041.05","2,117.97","2,011.72","1,916.81","2,268.50","2,099.54"
381,"2,039.96","2,107.94","2,013.84","1,897.84","2,259.39","2,105.66"
382,"2,031.53","2,115.04","2,031.48","1,924.46","2,263.38","2,110.41"
383,"2,034.03","2,115.58","2,034.46","1,932.10","2,241.92","2,144.30"
384,"2,035.20","2,118.42","2,023.33","1,968.79","2,203.29","2,141.69"
385,"2,040.26","2,135.97","2,012.69","1,993.13","2,190.98","2,115.41"
386,"2,054.98","2,138.46","2,005.31","2,014.03","2,189.00","2,096.04"
387,"2,061.72","2,129.02","1,997.65","2,018.55","2,205.18","2,086.96"
388,"2,057.94","2,120.98","2,018.07","2,022.20","2,161.22","2,078.03"
389,"2,049.60","2,114.01","2,013.65","2,007.56","2,136.73","2,118.56"
390,"2,040.70","2,104.92","2,043.16","2,034.82","2,111.78","2,102.70"
391,"2,031.07","2,124.73","2,057.81","2,057.96","2,090.96","2,161.36"
392,"2,041.59","2,119.60","2,072.90","2,089.04","2,076.29","2,177.51"
393,"2,042.22","2,149.13","2,065.92","2,101.85","2,058.14","2,198.69"
394,"2,062.99","2,161.13","2,067.72","2,104.30","2,041.19","2,176.24"
395,"2,079.97","2,175.45","2,054.99","2,128.14","2,060.30","2,178.78"
396,"2,095.68","2,170.29","2,081.44","2,137.42","2,072.51","2,151.89"
397,"2,098.51","2,174.39","2,099.06","2,133.35","2,099.15","2,208.53"
398,"2,103.37","2,162.62","2,117.39","2,142.97","2,122.13","2,235.97"
399,"2,096.93","2,190.04","2,121.49","2,131.95","2,074.90","2,267.10"
400,"2,109.54","2,205.05","2,118.22","2,161.07","2,065.74","2,261.70"
401,"2,123.51","2,222.74","2,135.39","2,177.38","2,048.68","2,248.56"
402,"2,143.06","2,226.74","2,139.88","2,197.38","2,029.05","2,284.93"
403,"2,153.94","2,225.50","2,143.41","2,212.20","2,028.26","2,283.22"
404,"2,157.25","2,244.01","2,146.50","2,224.39","2,012.41","2,281.68"
405,"2,168.34","2,248.27","2,139.60","2,212.98","1,989.42","2,281.00"
406,"2,175.62","2,252.06","2,163.60","2,216.08","1,967.07","2,268.47"
407,"2,179.81","2,256.53","2,168.66","2,191.33","1,934.91","2,320.10"
408,"2,183.89","2,250.67","2,188.31","2,142.48","1,910.93","2,317.89"
409,"2,182.41","2,275.09","2,198.13","2,127.16","1,896.10","2,357.89"
410,"2,194.82","2,279.55","2,205.04","2,120.60","1,916.62","2,366.72"
411,"2,201.92","2,298.51","2,193.62","2,136.87","1,898.56","2,371.04"
412,"2,216.00","2,306.59","2,196.73","2,099.20","1,878.42","2,351.11"
413,"2,227.38","2,313.70","2,174.85","2,063.70","1,903.20","2,356.39"
414,"2,235.77","2,302.92","2,140.76","2,036.52","1,948.73","2,323.53"
415,"2,234.60","2,308.64","2,132.84","2,013.78","1,958.82","2,273.75"
416,"2,236.16","2,287.74","2,135.90","1,987.17","1,958.08","2,269.32"
417,"2,224.77","2,258.12","2,155.06","1,978.57","1,928.61","2,277.39"
418,"2,202.60","2,254.96","2,115.49","1,958.91","1,911.42","2,310.70"
419,"2,187.74","2,258.05","2,099.41","1,975.93","1,896.45","2,233.12"
420,"2,181.55","2,274.89","2,083.76","1,987.94","1,886.97","2,217.71"
421,"2,187.95","2,234.90","2,069.82","2,023.45","1,902.96","2,193.24"
422,"2,166.16","2,223.18","2,066.33","2,056.35","1,893.95","2,176.45"
423,"2,151.04","2,206.16","2,052.73","2,015.85","1,919.55","2,179.51"
424,"2,131.42","2,191.98","2,041.80","2,001.33","1,943.36","2,157.30"
425,"2,114.48","2,184.20","2,065.98","1,982.92","1,942.96","2,148.04"
426,"2,103.21","2,168.13","2,078.97","1,955.23","1,938.45","2,188.54"
427,"2,089.19","2,155.04","2,102.29","1,948.36","1,959.69","2,204.73"
428,"2,079.36","2,175.14","2,120.30","1,932.43","1,982.36","2,240.48"
429,"2,087.85","2,181.29","2,077.60","1,918.56","2,010.08","2,264.39"
430,"2,096.81","2,201.84","2,071.25","1,890.14","2,017.52","2,167.18"
431,"2,116.34","2,217.09","2,058.25","1,851.64","2,018.82","2,174.66"
432,"2,135.73","2,175.66","2,044.21","1,825.87","2,042.94","2,150.87"
433,"2,114.43","2,174.90","2,047.42","1,813.59","2,047.84","2,132.17"
434,"2,107.06","2,161.63","2,033.63","1,831.76","2,049.88","2,147.02"
435,"2,092.11","2,147.25","2,013.64","1,816.95","2,023.07","2,121.42"
436,"2,077.27","2,148.81","1,996.13","1,799.73","2,001.48","2,085.36"
437,"2,073.74","2,132.81","1,974.63","1,823.42","2,007.15","2,064.07"
438,"2,063.11","2,115.14","1,956.14","1,875.20","2,017.62","2,027.81"
439,"2,045.77","2,097.19","1,944.99","1,885.41","2,026.73","2,005.46"
440,"2,028.62","2,072.88","1,965.20","1,892.89","2,005.51","2,002.63"
441,"2,003.02","2,052.78","1,948.01","1,861.09","2,055.40","2,044.06"
442,"1,982.31","2,038.63","1,930.26","1,840.81","2,084.13","2,000.55"
443,"1,966.50","2,055.43","1,953.67","1,821.37","2,087.97","1,972.29"
444,"1,973.25","2,033.92","1,988.79","1,809.18","2,102.48","2,023.50"
445,"1,963.35","2,016.75","1,994.30","1,812.89","2,099.51","2,088.39"
446,"1,949.30","2,038.13","1,987.81","1,819.32","2,093.68","2,083.85"
447,"1,958.21","2,069.68","1,962.62","1,844.40","2,099.93","2,063.69"
448,"1,985.56","2,072.88","1,948.08","1,877.60","2,096.95","2,004.78"
449,"1,999.41","2,068.74","1,936.28","1,878.26","2,110.53","1,988.51"
450,"2,003.43","2,046.17","1,926.70","1,878.48","2,122.82","1,975.25"
451,"1,986.22","2,033.94","1,949.97","1,895.36","2,129.09","1,969.25"
452,"1,970.96","2,022.01","1,930.98","1,922.20","2,110.20","2,017.94"
453,"1,955.21","2,010.93","1,951.26","1,954.14","2,104.37","1,969.38"
454,"1,944.95","2,030.64","1,966.12","1,968.19","2,130.97","2,022.99"
455,"1,950.63","2,013.62","1,962.22","1,973.86","2,144.99","2,047.06"
456,"1,941.55","2,034.93","1,955.77","1,996.90","2,147.02","2,030.45"
457,"1,956.04","2,048.06","1,976.63","2,001.28","2,124.09","2,014.63"
458,"1,971.30","2,044.14","1,990.82","2,007.92","2,099.76","2,061.13"
459,"1,975.47","2,039.82","2,011.26","1,980.56","2,089.71","2,083.77"
460,"1,973.70","2,059.89","2,011.33","1,941.51","2,094.52","2,120.64"
461,"1,985.90","2,073.11","2,008.50","1,942.77","2,084.36","2,105.58"
462,"2,001.32","2,093.40","2,031.38","1,948.62","2,096.68","2,094.09"
463,"2,024.06","2,095.17","2,030.02","1,959.35","2,112.47","2,143.66"
464,"2,032.66","2,095.40","2,029.23","1,937.95","2,107.37","2,128.36"
465,"2,036.51","2,118.59","2,005.00","1,997.24","2,071.69","2,121.00"
466,"2,050.79","2,117.12","1,990.18","2,034.93","2,045.84","2,066.23"
467,"2,056.50","2,119.14","1,998.89","2,048.72","2,023.53","2,045.03"
468,"2,058.50","2,099.75","2,008.04","2,071.32","2,013.81","2,070.30"
469,"2,042.85","2,086.79","2,016.22","2,067.90","2,028.82","2,089.50"
470,"2,026.87","2,093.74","1,996.62","2,053.74","2,009.28","2,101.12"
471,"2,023.26","2,099.98","2,043.12","2,059.19","2,010.47","2,056.26"
472,"2,027.91","2,105.82","2,061.23","2,050.79","2,004.61","2,173.72"
473,"2,034.23","2,086.32","2,059.50","2,062.80","1,987.16","2,195.85"
474,"2,024.89","2,131.88","2,071.35","2,075.48","2,005.00","2,174.55"
475,"2,050.75","2,146.32","2,066.53","2,083.00","2,004.41","2,195.73"
476,"2,072.97","2,145.68","2,064.75","2,062.25","1,999.75","2,174.64"
477,"2,082.44","2,159.33","2,070.57","2,053.59","2,010.59","2,165.92"
478,"2,095.22","2,155.31","2,068.27","2,077.55","1,997.59","2,175.76"
479,"2,098.14","2,153.97","2,082.64","2,098.11","2,023.20","2,166.34"
480,"2,096.93","2,160.14","2,092.76","2,098.62",,"2,195.82"
481,"2,099.18","2,157.49","2,097.03","2,076.99",,"2,209.26"
482,"2,098.45","2,171.03","2,080.56","2,051.27",,"2,209.23"
483,"2,107.08","2,179.66","2,077.14","2,035.53",,"2,174.54"
484,"2,115.51","2,183.55","2,108.18","2,038.22",,"2,171.61"
485,"2,121.51","2,168.22","2,113.58","2,027.69",,"2,239.12"
486,"2,113.20","2,167.20","2,116.00","2,038.19",,"2,238.33"
487,"2,107.51","2,196.64","2,093.50","2,068.07",,"2,235.67"
488,"2,119.17","2,200.52","2,073.23","2,063.01",,"2,192.89"
489,"2,128.81","2,202.83","2,066.75","2,022.95",,"2,160.80"
490,"2,134.87","2,181.57","2,074.26","1,988.90",,"2,156.61"
491,"2,124.73","2,165.62","2,066.19","1,961.67",,"2,173.56"
492,"2,108.33","2,160.99","2,081.59","1,946.18",,"2,157.26"
493,"2,097.75","2,167.09","2,093.49","1,961.67",,"2,188.64"
494,"2,096.13","2,157.65","2,088.47","1,939.95",,"2,205.02"
495,"2,090.94","2,171.83","2,058.48","1,940.66",,"2,192.28"
496,"2,098.97","2,183.23","2,040.17","1,938.51",,"2,137.02"
497,"2,107.42","2,178.17","2,024.67","1,928.07",,"2,113.19"
498,"2,109.27","2,149.21","2,020.43","1,946.57",,"2,092.54"
499,"2,090.67","2,132.88","2,036.70","1,945.13",,"2,095.64"
500,"2,071.98","2,117.15","2,022.33","1,948.41",,"2,127.05"
501,"2,053.57","2,111.28","2,024.72","1,961.43",,"2,096.21"
502,"2,043.51","2,124.67","2,019.21","1,948.69",,"2,108.12"
503,"2,048.61","2,106.44","2,004.22","1,975.73",,"2,099.36"
504,"2,040.34","2,108.35","2,022.90",,,"2,073.78"
505,"2,040.77","2,100.46","2,021.83",,,"2,111.16"
506,"2,037.58","2,085.92","2,016.69",,,"2,105.90"
507,"2,026.32","2,104.63","2,025.71",,,"2,097.01"
508,"2,033.49","2,100.00","2,012.85",,,"2,114.32"
509,"2,035.38","2,095.80","2,038.65",,,"2,089.03"
510,"2,033.72","2,105.61",,,,"2,135.95"
511,"2,040.14","2,091.70",,,,"2,135.70"
512,"2,034.75","2,118.16",,,,"2,151.31"
513,"2,047.18",,,,,
