Index,8 Backcandles,15 Backcandles,30 Backcandles,60 Backcandles,180 Backcandles,Actual Price
347,"2,251.89","2,178.29","2,153.22","2,035.16","1,422.82","2,210.60"
348,"2,227.89","2,160.92","2,180.21","2,066.20","1,461.56","2,199.20"
349,"2,210.09","2,190.76","2,145.02","2,115.56","1,541.78","2,244.51"
350,"2,229.89","2,192.63","2,125.71","2,177.02","1,625.14","2,154.00"
351,"2,231.55","2,217.86","2,115.33","2,198.61","1,715.34","2,144.47"
352,"2,252.17","2,182.67","2,135.84","2,202.90","1,818.14","2,144.71"
353,"2,226.34","2,159.38","2,123.87","2,230.21","1,891.08","2,182.71"
354,"2,205.93","2,145.89","2,137.33","2,220.05","1,928.29","2,161.39"
355,"2,191.97","2,166.00","2,168.09","2,223.65","1,950.25","2,184.84"
356,"2,205.10","2,156.11","2,208.21","2,229.22","1,962.81","2,229.51"
357,"2,198.21","2,168.39","2,212.06","2,211.34","1,970.36","2,285.42"
358,"2,206.38","2,198.53","2,208.80","2,163.15","2,021.10","2,269.07"
359,"2,230.62","2,238.07","2,232.67","2,096.67","2,035.05","2,251.77"
360,"2,265.37","2,241.96","2,218.64","2,008.02","2,077.86","2,296.17"
361,"2,273.72","2,234.62","2,223.92","1,946.00","2,086.00","2,258.52"
362,"2,271.38","2,253.26","2,234.30","1,917.24","2,060.36","2,265.70"
363,"2,287.96","2,240.24","2,224.12","1,842.53","1,968.72","2,288.61"
364,"2,279.39","2,243.44","2,191.95","1,790.52","1,847.66","2,263.89"
365,"2,282.11","2,252.84","2,146.65","1,777.96","1,710.62","2,209.49"
366,"2,290.74","2,244.60","2,088.14","1,750.54","1,692.83","2,144.01"
367,"2,284.98","2,212.77","2,058.53","1,740.27","1,716.94","2,057.56"
368,"2,258.63","2,167.32","2,062.71","1,768.18","1,759.58","2,050.08"
369,"2,219.19","2,109.26","2,022.73","1,777.52","1,772.57","2,080.86"
370,"2,167.82","2,081.47","2,008.69","1,760.24","1,766.61","2,009.94"
371,"2,137.35","2,089.19","2,030.22","1,755.89","1,794.70","2,017.35"
372,"2,135.66","2,055.28","2,030.67","1,745.45","1,807.63","2,064.87"
373,"2,106.09","2,042.68","2,043.16","1,763.81","1,816.46","2,062.59"
374,"2,090.48","2,064.88","2,085.91","1,778.62","1,842.40","2,084.36"
375,"2,103.11","2,067.82","2,096.75","1,802.33","1,855.11","2,149.71"
376,"2,103.81","2,078.86","2,083.34","1,849.19","1,927.77","2,143.00"
377,"2,113.10","2,118.19","2,074.96","1,879.32","1,980.62","2,099.40"
378,"2,145.75","2,129.15","2,060.26","1,888.76","2,047.00","2,095.99"
379,"2,159.30","2,112.31","2,069.12","1,894.86","2,102.44","2,075.96"
380,"2,148.39","2,099.55","2,070.89","1,902.81","2,145.20","2,099.54"
381,"2,139.34","2,081.93","2,077.04","1,908.03","2,158.81","2,105.66"
382,"2,124.68","2,088.80","2,100.59","1,956.24","2,188.84","2,110.41"
383,"2,128.43","2,091.19","2,104.45","1,973.72","2,182.24","2,144.30"
384,"2,130.48","2,098.56","2,090.43","2,030.22","2,154.38","2,141.69"
385,"2,135.88","2,122.09","2,076.70","2,067.45","2,167.62","2,115.41"
386,"2,155.20","2,127.14","2,064.74","2,097.12","2,195.61","2,096.04"
387,"2,161.21","2,112.67","2,052.40","2,099.35","2,243.54","2,086.96"
388,"2,150.69","2,096.91","2,080.47","2,109.75","2,194.99","2,078.03"
389,"2,136.92","2,083.72","2,077.14","2,097.34","2,141.66","2,118.56"
390,"2,124.68","2,071.19","2,114.12","2,133.58","2,065.81","2,102.70"
391,"2,113.19","2,099.11","2,131.94","2,161.42","1,942.18","2,161.36"
392,"2,134.44","2,099.58","2,148.94","2,191.25","1,771.88","2,177.51"
393,"2,135.78","2,134.86","2,141.64","2,197.31","1,612.09","2,198.69"
394,"2,166.16","2,153.94","2,143.57","2,188.25","1,494.70","2,176.24"
395,"2,185.06","2,168.90","2,126.50","2,204.27","1,481.82","2,178.78"
396,"2,201.01","2,160.39","2,160.12","2,204.96","1,484.20","2,151.89"
397,"2,196.28","2,159.23","2,181.92","2,193.82","1,526.83","2,208.53"
398,"2,196.68","2,141.58","2,207.41","2,186.20","1,578.96","2,235.97"
399,"2,182.16","2,171.80","2,212.34","2,163.58","1,550.51","2,267.10"
400,"2,205.46","2,195.53","2,207.99","2,183.77","1,590.54","2,261.70"
401,"2,227.75","2,221.67","2,230.96","2,186.17","1,643.49","2,248.56"
402,"2,252.29","2,227.12","2,236.35","2,201.43","1,700.07","2,284.93"
403,"2,260.31","2,221.42","2,236.48","2,207.56","1,786.11","2,283.22"
404,"2,257.28","2,241.25","2,241.35","2,209.17","1,852.01","2,281.68"
405,"2,274.62","2,247.50","2,230.11","2,187.30","1,906.47","2,281.00"
406,"2,282.76","2,247.12","2,262.57","2,187.91","1,944.22","2,268.47"
407,"2,284.44","2,251.77","2,271.18","2,157.93","1,959.83","2,320.10"
408,"2,289.23","2,241.54","2,294.56","2,109.50","1,977.63","2,317.89"
409,"2,282.22","2,271.70","2,306.79","2,100.23","1,997.65","2,357.89"
410,"2,307.03","2,283.36","2,315.75","2,106.17","2,046.42","2,366.72"
411,"2,318.48","2,305.65","2,300.07","2,132.05","2,038.48","2,371.04"
412,"2,339.69","2,318.18","2,305.11","2,075.88","2,015.76","2,351.11"
413,"2,353.40","2,326.12","2,277.17","2,043.46","2,033.42","2,356.39"
414,"2,362.62","2,310.46","2,233.05","2,011.79","2,071.32","2,323.53"
415,"2,350.93","2,313.12","2,225.93","1,985.84","2,045.30","2,273.75"
416,"2,353.11","2,287.16","2,229.18","1,964.71","1,992.67","2,269.32"
417,"2,330.42","2,243.68","2,252.61","1,938.06","1,888.12","2,277.39"
418,"2,291.22","2,235.93","2,202.53","1,913.84","1,790.76","2,310.70"
419,"2,280.02","2,242.24","2,180.01","1,932.37","1,712.13","2,233.12"
420,"2,283.14","2,268.60","2,159.32","1,940.86","1,652.19","2,217.71"
421,"2,305.67","2,224.06","2,143.13","1,970.53","1,646.07","2,193.24"
422,"2,269.44","2,199.58","2,133.71","2,002.52","1,633.92","2,176.45"
423,"2,246.48","2,178.81","2,120.57","1,948.46","1,681.59","2,179.51"
424,"2,225.84","2,164.26","2,106.74","1,950.78","1,743.33","2,157.30"
425,"2,209.83","2,156.13","2,134.95","1,952.35","1,774.76","2,148.04"
426,"2,200.61","2,145.09","2,148.14","1,953.92","1,808.98","2,188.54"
427,"2,189.01","2,132.71","2,178.26","1,979.22","1,876.46","2,204.73"
428,"2,177.04","2,160.10","2,201.35","1,985.50","1,950.20","2,240.48"
429,"2,197.46","2,175.73","2,144.75","1,982.60","2,029.76","2,264.39"
430,"2,211.95","2,205.27","2,137.09","1,978.91","2,081.62","2,167.18"
431,"2,238.64","2,227.73","2,121.24","1,958.18","2,118.68","2,174.66"
432,"2,260.81","2,170.46","2,101.46","1,943.17","2,177.28","2,150.87"
433,"2,216.00","2,155.90","2,104.32","1,937.28","2,205.52","2,132.17"
434,"2,201.42","2,139.41","2,087.16","1,970.70","2,225.12","2,147.02"
435,"2,184.15","2,120.22","2,065.92","1,954.07","2,201.37","2,121.42"
436,"2,166.57","2,123.52","2,042.61","1,931.41","2,167.41","2,085.36"
437,"2,166.31","2,109.44","2,012.44","1,960.60","2,164.87","2,064.07"
438,"2,153.59","2,089.36","1,991.09","2,016.20","2,153.10","2,027.81"
439,"2,133.97","2,066.98","1,979.74","2,027.46","2,124.02","2,005.46"
440,"2,112.81","2,036.78","2,004.76","2,024.48","2,036.84","2,002.63"
441,"2,085.07","2,016.41","1,982.85","1,987.66","2,050.16","2,044.06"
442,"2,063.08","2,006.46","1,961.91","1,966.62","2,039.38","2,000.55"
443,"2,049.93","2,032.10","1,989.84","1,950.60","1,996.53","1,972.29"
444,"2,068.41","2,013.69","2,035.78","1,940.47","1,974.71","2,023.50"
445,"2,054.84","1,992.11","2,039.70","1,955.41","1,940.37","2,088.39"
446,"2,035.13","2,017.12","2,033.28","1,937.18","1,907.78","2,083.85"
447,"2,053.06","2,063.47","1,998.88","1,962.03","1,905.33","2,063.69"
448,"2,091.99","2,068.58","1,980.76","1,984.82","1,898.06","2,004.78"
449,"2,100.22","2,059.68","1,966.46","1,976.79","1,927.42","1,988.51"
450,"2,095.16","2,021.62","1,956.00","1,962.51","1,964.29","1,975.25"
451,"2,065.06","1,999.60","1,978.26","1,979.83","1,994.01","1,969.25"
452,"2,044.31","1,984.78","1,962.84","2,000.84","1,991.19","2,017.94"
453,"2,027.80","1,975.98","1,988.43","2,029.92","2,009.89","1,969.38"
454,"2,017.64","1,996.78","2,010.25","2,034.56","2,081.38","2,022.99"
455,"2,031.57","1,985.98","2,004.26","2,032.32","2,134.19","2,047.06"
456,"2,023.40","2,010.29","1,997.29","2,059.04","2,164.67","2,030.45"
457,"2,043.12","2,033.08","2,020.32","2,061.48","2,159.91","2,014.63"
458,"2,062.72","2,027.15","2,040.55","2,060.45","2,151.81","2,061.13"
459,"2,060.85","2,017.86","2,067.53","2,022.80","2,161.27","2,083.77"
460,"2,053.42","2,036.93","2,069.67","1,990.24","2,186.98","2,120.64"
461,"2,068.81","2,057.28","2,066.54","1,990.66","2,184.14","2,105.58"
462,"2,087.31","2,083.38","2,093.40","1,996.27","2,193.65","2,094.09"
463,"2,111.22","2,086.07","2,092.09","1,997.98","2,191.61","2,143.66"
464,"2,116.03","2,081.09","2,091.85","1,960.31","2,119.07","2,128.36"
465,"2,114.58","2,103.97","2,060.55","2,010.42","1,962.46","2,121.00"
466,"2,134.09","2,104.37","2,035.35","2,039.26","1,807.87","2,066.23"
467,"2,136.76","2,103.20","2,044.47","2,037.25","1,695.99","2,045.03"
468,"2,137.69","2,072.42","2,055.24","2,048.94","1,637.78","2,070.30"
469,"2,112.27","2,046.44","2,064.81","2,040.21","1,637.85","2,089.50"
470,"2,089.58","2,054.78","2,038.86","2,027.39","1,600.70","2,101.12"
471,"2,093.84","2,068.71","2,100.60","2,030.19","1,603.38","2,056.26"
472,"2,104.44","2,080.69","2,127.93","2,023.05","1,610.45","2,173.72"
473,"2,114.77","2,057.14","2,127.81","2,035.98","1,616.16","2,195.85"
474,"2,096.36","2,113.72","2,143.83","2,048.27","1,678.47","2,174.55"
475,"2,140.36","2,144.49","2,136.45","2,053.61","1,725.49","2,195.73"
476,"2,169.04","2,144.69","2,128.84","2,026.60","1,777.35","2,174.64"
477,"2,173.78","2,156.53","2,135.62","2,018.53","1,851.26","2,165.92"
478,"2,186.73","2,148.16","2,130.02","2,053.35","1,897.46","2,175.76"
479,"2,182.85","2,138.28","2,146.36","2,074.16","1,991.27","2,166.34"
480,"2,175.98","2,143.99","2,158.42","2,080.67",,"2,195.82"
481,"2,180.58","2,140.02","2,162.79","2,054.21",,"2,209.26"
482,"2,178.23","2,156.13","2,139.61","2,028.78",,"2,209.23"
483,"2,191.29","2,170.00","2,134.39","2,024.24",,"2,174.54"
484,"2,203.56","2,175.61","2,171.17","2,037.97",,"2,171.61"
485,"2,210.13","2,153.02","2,182.36","2,031.02",,"2,239.12"
486,"2,191.96","2,145.84","2,182.86","2,048.60",,"2,238.33"
487,"2,185.07","2,179.79","2,154.56","2,069.67",,"2,235.67"
488,"2,211.67","2,195.17","2,129.81","2,064.37",,"2,192.89"
489,"2,227.16","2,196.04","2,121.98","2,019.74",,"2,160.80"
490,"2,230.92","2,167.88","2,131.01","1,988.78",,"2,156.61"
491,"2,208.26","2,140.93","2,120.61","1,964.79",,"2,173.56"
492,"2,184.18","2,132.83","2,137.77","1,957.16",,"2,157.26"
493,"2,174.12","2,143.31","2,157.48","1,978.88",,"2,188.64"
494,"2,181.16","2,136.66","2,149.51","1,955.22",,"2,205.02"
495,"2,175.62","2,153.58","2,109.31","1,955.69",,"2,192.28"
496,"2,189.84","2,174.65","2,084.97","1,950.26",,"2,137.02"
497,"2,207.61","2,168.05","2,065.98","1,932.94",,"2,113.19"
498,"2,204.48","2,127.18","2,060.55","1,960.43",,"2,092.54"
499,"2,170.84","2,099.74","2,081.33","1,965.96",,"2,095.64"
500,"2,145.49","2,080.64","2,060.18","1,966.66",,"2,127.05"
501,"2,125.94","2,076.76","2,063.57","1,987.97",,"2,096.21"
502,"2,118.98","2,099.42","2,058.14","1,981.49",,"2,108.12"
503,"2,135.82","2,081.69","2,042.08","2,022.05",,"2,099.36"
504,"2,122.84","2,084.30","2,065.28",,,"2,073.78"
505,"2,123.58","2,079.69","2,062.52",,,"2,111.16"
506,"2,118.51","2,063.70","2,058.66",,,"2,105.90"
507,"2,103.60","2,084.69","2,070.84",,,"2,097.01"
508,"2,119.64","2,083.74","2,054.58",,,"2,114.32"
509,"2,120.67","2,079.20","2,086.03",,,"2,089.03"
510,"2,117.04","2,089.93",,,,"2,135.95"
511,"2,125.85","2,074.66",,,,"2,135.70"
512,"2,113.71","2,102.42",,,,"2,151.31"
513,"2,136.09",,,,,
